X,Y,OBJECTID,ID,EXTERNO,DIRECCION,LOCALIDAD,EQUIPO,NUMEROINTERSECCIONES_POREQUIPO,UBICACIONEQUIPO,FECHAINSTALACION,OPERACIONACTUAL,FUNCIONAMIENTO,IMPLEMENTACION,TIPOINTERSECCION,GRUPOSENALES,TOTALGRUPOSENALES,NUMEROFASES,GRUPOSVEHICULARES,GRUPOS_BRT,GRUPOSPEATONALES,GRUPOSSONOROS,GRUPOSCICLISTAS,CANTIDADCONTADORES,FUNCIONDETECTORES,ZONAAUTOMATICA
-74.06724845,4.62721647199999,2714,310,2059,KR 13 X DG 40A,SANTA FE,C900,SENCILLA,SI,1979/07/16 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,12,4,"1,3,4,8",N/A,"21,23,24,31,33,34",N/A,"43, 44",0,Brechas,2807
-74.07265557,4.63342753699999,2715,430,2137,KR 20 X AC 45,TEUSAQUILLO,NO,DOBLE,NO,1996/06/26 00:00:00+00,NORMAL,CA-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,17,2,"2,3,14",N/A,"22,32,33,214",N/A,NO,0,"Conteo, Brechas",2811
-74.07231206,4.63121065299998,2716,418,2138,AK 19 X DG 42A,TEUSAQUILLO,C900,DOBLE,SI,1989/10/11 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",14,21,2,"1,3,4A,11,12,112",N/A,"21,23,24A,33,34A,212",N/A,"43, 44",0,Cola - Siguiente Intersección,2811
-74.07253343,4.63000148100002,2717,423,2138,AK 19 X CL 40,TEUSAQUILLO,NO,DOBLE,NO,2004/09/24 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,21,3,"2,3A,4,111",N/A,"22,24,23A",N/A,NO,0,N/A,2811
-74.07293877,4.62741162700001,2718,436,2139,AK 19 X CL 39,TEUSAQUILLO,C900,DOBLE,SI,1981/07/14 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,13,2,"1,2A,4,13",N/A,"21,32A",N/A,NO,0,N/A,2808
-74.0737366,4.62753180599998,2719,452,2139,KR 20 X CL 39,TEUSAQUILLO,NO,DOBLE,NO,1981/07/14 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,13,3,"2,3,14",N/A,"22,23,32,214 (Reg)",N/A,NO,0,N/A,2808
-74.07369558,4.62369952699999,2720,451,2140,AK 19 X AC 34,TEUSAQUILLO,ACTROS,SENCILLA,SI,1993/07/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"1,3,4",N/A,"21,23,31",N/A,NO,0,"Conteo, Brechas",2808
-74.07428039,4.62034124199999,2721,470,2141,AK 19 X AC 32,TEUSAQUILLO,C900,SENCILLA,SI,1993/07/01 00:00:00+00,PMT,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",11,11,4,"4,5,91,92",N/A,"21,24,292,392",N/A,"41,43,44",0,N/A,2806
-74.07493208,4.61843486999999,2722,483,2142,AK 19 X AC 26,TEUSAQUILLO,C900,SENCILLA,SI,1993/01/07 00:00:00+00,PMT,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,2,"2,3A,4A,94","3B,4B, 93B","22,24,32,33,294",N/A,NO,0,"Conteo, Brechas",2806
-74.074937,4.62019792299998,2723,481,2143,KR 19B X AC 28,TEUSAQUILLO,C900,SENCILLA,SI,1993/01/01 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,10,2,"1,2,4,64",N/A,"22,24,31,34",N/A,"43, 44",0,N/A,2806
-74.07578291,4.61969818599999,2724,497,2144,KR 19B X AC 26,TEUSAQUILLO,C900,SENCILLA,SI,1997/04/13 00:00:00+00,PMT,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",11,11,2,"1,3A,4A","3B,4B","21,23,31,34",N/A,"41, 42",0,"Conteo, Brechas",2806
-74.07155155,4.64383212199999,2725,398,2145,KR 21 X DG 54,TEUSAQUILLO,C900,SENCILLA,SI,1998/06/30 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,4,"1,2,3,4",N/A,"21,22,23,24,31",N/A,NO,0,N/A,2812
-74.07707689,4.64373999600002,2726,511,2146,KR 28 X CL 53B,TEUSAQUILLO,NO,DOBLE,NO,1994/11/11 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",12,20,3,"3A,11",N/A,"23A,33A,211,311","723A,733A,7211,7311","43A,44",0,Activación de sonoro,2812
-74.07689922,4.64456637299998,2727,509,2146,TV 28 X CL 53B BIS,TEUSAQUILLO,C900,DOBLE,SI,1994/11/11 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,20,3,"1,3",N/A,"21,23,31,33",N/A,"41, 43",0,Conteo,2812
-74.08301094,4.63005296400001,2728,555,2147,KR 33 X AC 26,TEUSAQUILLO,C900,SENCILLA,SI,1997/04/11 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",20,20,3,"1,2,3A,4A,92","3B,4B,7B,91B","21,22,23A,24A,24B,31,32,33A,34A,34B,292",N/A,NO,0,"Conteo, Brechas, Fases por demanda",2301
-74.08202355,4.63069449,2729,1325,2148,KR 33 X CL 27A,TEUSAQUILLO,NO,TRIPLE,NO,2014/01/09 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,21,2,"1C,3",14,"21C,23,314",N/A,NO,0,"Conteo, Brechas",2301
-74.08165654,4.63095113499998,2730,1326,2148,KR 33 X CL 28,TEUSAQUILLO,C900,TRIPLE,SI,2014/01/09 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,21,2,"2,13",4,"22,24,32,313",N/A,NO,0,"Conteo, Brechas",2301
-74.07985732,4.631953184,2731,1327,2148,KR 33 X AK 30,TEUSAQUILLO,NO,TRIPLE,NO,2014/01/09 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,21,3,"1,1A,11A","1B,6B,93B","36B,293B",N/A,NO,0,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección",2301
-74.067985,4.62288999999998,2732,1794,2149,KR 13 X CL 35,SANTA FE,C900,SENCILLA,SI,2024/08/14 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"1,8",N/A,"21,28","721,728",NO,0,N/A,2807
-74.08514567,4.62865753300002,2733,1583,2151,KR 33 X CL 25B,TEUSAQUILLO,C900,SENCILLA,SI,2020/07/24 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",16,16,4,"1,2,4,6",N/A,"21,22,24,31,32,34","721, 722, 724, 731, 732, 734",NO,0,"Conteo, Brechas, Fases por demanda, Activación de sonoro",2301
-74.07246595,4.65099990499999,2734,424,2152,AK 24 X AC 63,BARRIOS UNIDOS,ACTROS,SENCILLA,SI,1993/09/30 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",17,17,3,"1,2,3,4,91,794",N/A,"21,22,23,24,31,32,34","721, 723, 732, 734",NO,0,"Conteo, Brechas, Fases por demanda peatonal sonoro",1906
-74.07316228,4.64760421,2735,439,2153,TV 24 X DG 61B,TEUSAQUILLO,NO,DOBLE,NO,1993/08/26 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,22,3,"1,2A,4",N/A,"21,22A,24,32A",N/A,NO,0,"Conteo, Brechas, Activación de sonoro",2812
-74.07349595,4.64802401200001,2736,449,2153,AK 24 X DG 61D,TEUSAQUILLO,C900,DOBLE,SI,1993/08/26 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",15,22,3,"1A,2,14",N/A,"21A,22,31A,32,214,314","721A,722,731A,732,7214,7314",NO,0,"Conteo, Activación de sonoro",2812
-74.07404566,4.64731023500002,2737,463,2154,AK 24 X DG 61C,TEUSAQUILLO,NO,DOBLE,NO,1987/09/25 00:00:00+00,PMT,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,15,3,"1,2,3,5",N/A,"22,23,31","722, 723, 731",NO,0,"Conteo, Brechas, Activación de sonoro",2812
-74.07386125,4.64708331000003,2738,1323,2154,TV 25 X DG 61B,TEUSAQUILLO,C900,DOBLE,SI,1987/09/25 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,15,2,"2A,13",N/A,"22A,213",722A,NO,0,"Brechas, Activación de sonoro",2812
-74.07551631,4.64581266099998,2739,491,2155,TV 28 X AC 57,TEUSAQUILLO,C900,DOBLE,SI,1997/08/03 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,21,4,"1,2,5,14",N/A,"22,214,31,35",N/A,"42, 414",0,"Conteo, Brechas",2812
-74.07414,4.64549299999999,2740,1761,2155,TV 27 X AC 57,TEUSAQUILLO,NO,DOBLE,NO,2024/08/10 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",11,21,3,"2A,3,4",N/A,"22A,23,24,32A,33,34",N/A,"43,44",0,Brechas,2812
-74.10397068,4.64343545600002,2741,1586,2156,AK 60 X CL 22B,TEUSAQUILLO,C900,SENCILLA,SI,2020/06/02 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",30,30,2,"1,2,3,4,11,12,13,14,791,792",N/A,"21,22,23,24,211,212,311,312,313,314","721, 7314,722, 7313, 723, 7211, 7311, 724, 7212, 7312",NO,0,Activación de sonoro,2435
-74.06849829,4.63975318199999,2742,1599,2158,KR 16 X CL 52,TEUSAQUILLO,ACTROS,SENCILLA,SI,2020/08/19 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"2,3",N/A,"22,23,32,33","722, 723, 733",NO,0,Activación de sonoro,2811
-74.07011739,4.60082789099999,2743,370,2109,KR 4 X CL 13,CANDELARIA,NO,DOBLE,NO,1994/06/14 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,7,3,N/A,"3B,4B","23,31",N/A,NO,0,N/A,2708
-74.07004696,4.60097036299999,2744,1134,2109,KR 4 X CL 16,CANDELARIA,C900,DOBLE,SI,1994/06/14 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",3,7,3,"1,3A",N/A,23A,N/A,NO,0,N/A,2708
-74.07197757,4.60076265399999,2745,399,2110,KR 5 X CL 13,CANDELARIA,C900,SENCILLA,SI,1997/05/24 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,1,"3B,4B","21,23",N/A,NO,0,N/A,2708
-74.07430202,4.60201603399997,2746,474,2111,KR 8 X CL 13,CANDELARIA,C900,SENCILLA,SI,1993/07/06 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,1,"3B,4B","21,23,31",N/A,NO,0,N/A,2708
-74.07541903,4.60231526400003,2747,494,2112,KR 9 X CL 13,CANDELARIA,C900,SENCILLA,SI,1993/08/02 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,2,"3B,4B","24,32",N/A,NO,0,N/A,2708
-74.07565729,4.59971453899999,2748,1417,2113,KR 8 X CL 12,CANDELARIA,C900,DOBLE,SI,2015/03/01 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,19,3,"3,11",N/A,"23,33,211,311","723, 7211, 7311",411,0,Activación de sonoro,2708
-74.0751707,4.60058646599998,2749,1428,2113,KR 8 X CL 12B,CANDELARIA,NO,DOBLE,NO,2015/06/13 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,19,3,"1,4",N/A,"21,24,31,34","721, 724, 731",NO,0,Activación de sonoro,2708
-74.08247005,4.60593128800002,2750,549,2114,KR 17 X AC 13,LOS MARTIRES,C900,DOBLE,SI,1993/09/16 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,16,2,"2,3A,14A","3B,14B","22,33,214",N/A,NO,0,"Conteo, Brechas",2709
-74.08150441,4.605121414,2751,545,2114,KR 16 X AC 13,LOS MARTIRES,NO,DOBLE,NO,2003/08/28 00:00:00+00,NORMAL,R-TA,DEFINITIVA,EXCLUSIVA PEATONAL,8,16,2,"4A,13A","4B,13B","24,213 (Exc)","724, 7213",NO,0,N/A,2709
-74.08336689,4.60670734899998,2752,557,2115,AK 18 X AC 13,LOS MARTIRES,C900,SENCILLA,SI,1993/09/16 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",11,11,4,"1,3A,4A,91,93A","3B,4B","21,23,31,34",N/A,NO,0,N/A,2709
-74.08736279,4.61022729199999,2753,583,2116,KR 23 X AC 13,LOS MARTIRES,C900,DOBLE,SI,2003/09/17 00:00:00+00,NORMAL,R-TF,DEFINITIVA,EXCLUSIVA PEATONAL,6,12,2,"4A,13A","4B,13B","24,213 (Exc)",N/A,NO,0,N/A,2709
-74.08791828,4.61072705200002,2754,586,2116,KR 24 X AC 13,LOS MARTIRES,NO,DOBLE,NO,1987/06/03 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,12,2,"2,14A,3A","14B,3B",22,N/A,NO,0,Conteo,2709
-74.08932655,4.61195819400001,2755,596,2117,AK 27 X AC 13,LOS MARTIRES,C900,SENCILLA,SI,1993/09/08 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,3,"1,3A,4A,93,94","3B,4B","21,23,31,34,394",N/A,NO,0,"Conteo, Brechas",2709
-74.09342505,4.61564973700001,2756,625,2118,KR 32 X AC 13,PUENTE ARANDA,C900,SENCILLA,SI,1995/04/25 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",20,20,2,"2,3A,4A,62,64,792,794A","3B,4B","22,23,24,32,33,52 (Reg)",validar,NO,0,Activación de sonoro,2705
-74.08438813,4.60764080500002,2757,1261,2119,KR 19 X AC 13,LOS MARTIRES,C900,SENCILLA,SI,2012/07/11 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,2,"2,3A,4A","3B,4B","22,24,32,33",N/A,NO,0,N/A,2709
-74.06603246,4.61758234299998,2758,287,2120,KR 5 X CL 32,SANTA FE,ACTROS,SENCILLA,SI,1993/12/07 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",3,3,2,"1,4",N/A,21,N/A,NO,0,Brechas,2804
-74.06827823,4.60880814900003,2759,327,2121,KR 5 X CL 24,SANTA FE,C900,DOBLE,SI,1997/04/25 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,11,4,"1,1A,3",N/A,"21,23,31",N/A,NO,0,N/A,2708
-74.06867744,4.60802928999999,2760,338,2121,KR 5 X CL 23,SANTA FE,NO,DOBLE,NO,1993/09/28 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,11,3,"3A,11",N/A,"211,23A,311",N/A,NO,0,N/A,2708
-74.06914018,4.60704395900001,2761,348,2122,KR 5 X CL 22,SANTA FE,C900,SENCILLA,SI,1993/09/28 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"1,4",N/A,"21,24,31,34",N/A,NO,0,N/A,2708
-74.07087421,4.61041077300001,2762,388,2123,KR 9 X CL 24,SANTA FE,C900,SENCILLA,SI,1993/08/30 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,3,"2,3",N/A,"22,23,32",N/A,NO,0,N/A,2708
-74.07187205,4.608680779,2763,408,2124,KR 9 X CL 22,SANTA FE,C900,DOBLE,SI,1993/09/28 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,10,2,"2,4",N/A,"22,24,32",N/A,NO,0,N/A,2708
-74.07137588,4.609538181,2764,1243,2124,KR 9 X CL 23,SANTA FE,NO,DOBLE,NO,2011/08/02 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,10,2,"3,12",N/A,"23,33,212",N/A,NO,0,N/A,2708
-74.06948704,4.63992151899998,2765,355,2125,KR 17 X CL 52,TEUSAQUILLO,NO,DOBLE,NO,2004/04/30 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,8,2,"2,13",N/A,"22,213",N/A,NO,0,N/A,2811
-74.07010416,4.640031163,2766,369,2125,KR 18 X CL 52,TEUSAQUILLO,ACTROS,DOBLE,SI,2000/07/16 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,8,2,"1,3",N/A,"21,23",N/A,NO,0,N/A,2811
-74.0712998,4.64126732699998,2767,394,2126,KR 20 X AC 53,TEUSAQUILLO,C900,SENCILLA,SI,1990/03/21 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"2,3,4",N/A,"22,23,24,32,33,34",N/A,NO,0,N/A,2811
-74.06696496,4.628982409,2768,303,2127,KR 13 X CL 41,CHAPINERO,C900,SENCILLA,SI,1987/01/06 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,2,"1,4,791",N/A,"21,24,34","721, 724, 734",NO,0,Activación de sonoro,2807
-74.06749466,4.595393409,2769,1544,2128,KR 5 ESTE X CL 12,CANDELARIA,ACTROS,SENCILLA,SI,2018/02/16 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",3,3,2,2,N/A,22 (Exc),722,NO,0,Fases por demanda peatonal,2704
-74.06967972,4.61238384299998,2770,1580,2129,KR 7 X CL 26B,SANTA FE,C900,SENCILLA,SI,2021/05/04 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,2,"2,4",N/A,"22,24","722,724","41,42",0,Activación de sonoro,2807
-74.091407,4.67717199999998,2771,1770,2130,KR 69 X CL 68,ENGATIVA,C900,SENCILLA,SI,2024/12/10 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"1,2,3",N/A,"21,22,23","721,722,723",NO,0,Activación de sonoro,2307
-74.06985491,4.64100130999998,2772,364,2131,KR 18 X AC 53,TEUSAQUILLO,C900,SENCILLA,SI,1982/12/14 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,3,4",N/A,"21,23,24,33,34",N/A,NO,0,N/A,2811
-74.06671598,4.64997654400003,2773,298,2132,KR 16 X AC 63,BARRIOS UNIDOS,NO,DOBLE,NO,1980/07/14 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,10,2,"2A,4,13",N/A,"22A,24",N/A,NO,0,Conteo,1906
-74.06761267,4.65014039499999,2774,318,2132,KR 17 X AC 63,BARRIOS UNIDOS,ACTROS,DOBLE,SI,1980/07/14 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,10,3,"2,3,3A,14",N/A,22,N/A,NO,0,"Conteo, Brechas",1906
-74.06767225,4.64439899899997,2775,319,2133,KR 16 X AC 57,TEUSAQUILLO,NO,DOBLE,NO,1983/10/31 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",7,14,3,"2A,4,13",N/A,"22A,24,32A",N/A,42,0,Brechas,2812
-74.06865154,4.64456012699998,2776,335,2133,KR 17 X AC 57,TEUSAQUILLO,C900,DOBLE,SI,1983/10/31 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,14,2,"2,3,14",N/A,"22,23,32,314",N/A,NO,0,Brechas,2812
-74.06832943,4.640736038,2777,326,2134,KR 16 X AC 53,TEUSAQUILLO,NO,DOBLE,NO,1982/12/14 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,18,3,"2A,4,13",N/A,"22A,24,32A,34,213,313",N/A,42A,0,"Conteo, Brechas",2811
-74.06931041,4.64089393699999,2778,353,2134,KR 17 X AC 53,TEUSAQUILLO,C900,DOBLE,SI,1982/12/14 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,18,3,"2,3,14",N/A,"22,23,32,214,314",N/A,NO,0,"Conteo, Brechas",2811
-74.11984582,4.66605864000002,2779,774,2135,KR 75 X AC 24,FONTIBON,C900,SENCILLA,SI,1989/10/11 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,2,"2,3,4,62,64",N/A,"22,23,32,34",N/A,NO,0,N/A,2413
-74.07163654,4.63448517799998,2780,402,2136,KR 19 X DG 45D,TEUSAQUILLO,C900,SENCILLA,SI,1993/03/28 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",9,9,3,"2,3,4",N/A,"22,24,31,32,33 (Reg)",N/A,43,0,Cola - Siguiente Intersección,2811
-74.07191771,4.63327940800002,2781,407,2137,KR 19 X AC 45,TEUSAQUILLO,C900,DOBLE,SI,1996/06/26 00:00:00+00,NORMAL,CA-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,17,2,"1,2A,13,4",N/A,"21,22A,213,31,32A,34","721,722A,7213,731,732A,734",NO,0,"Conteo, Brechas",2811
-74.066586,4.60161699999998,2782,1901,2183,KR 18 X CL 8,LOS MARTIRES,sX,SENCILLA,SI,2025/02/17 00:00:00+00,NORMAL,R-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",5,5,3,"1,3",N/A,"21, 23, 33",N/A,NO,0,N/A,2709
-74.07881351,4.62397583199999,2783,529,2195,AC 34 X AC 26,TEUSAQUILLO,ACTROS,SENCILLA,SI,2012/03/02 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"2,3,4,92",N/A,"22,23,24,32,292",N/A,NO,0,"Conteo, Brechas",2808
-74.08040148,4.62414889600001,2784,1146,2196,AC 25 X DG 24BIS,TEUSAQUILLO,ACTROS,SENCILLA,SI,2009/03/13 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"3,4,92",N/A,"23,34",N/A,NO,0,Conteo,2808
-74.07192345,4.60438992000002,2785,411,2198,KR 7 X CL 18,SANTA FE,C900,SENCILLA,SI,1997/03/01 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",9,9,2,3,N/A,"22,23,32,33",724,41.42,0,Activación de sonoro,2708
-74.09094614,4.66959060300002,2786,606,2201,AK 68 X AC 64C,ENGATIVA,C900,SENCILLA,SI,1994/05/25 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,2,"1,2,93",N/A,"21,22,293,293A",N/A,NO,0,"Fases por demanda peatonal, Fases por demanda vehicular",2303
-74.08902008,4.63404934200003,2787,593,2204,AK 40 X AC 26,TEUSAQUILLO,C900,SENCILLA,SI,1994/08/25 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,2,"2,3A,4A,62","3B,4B","22,23,24,33,52,393",N/A,NO,0,Conteo,2301
-74.09636646,4.67022333,2788,644,2206,KR 69 X CL 63C,ENGATIVA,ACTROS,SENCILLA,SI,2004/07/30 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,4,"1,2,3,4",N/A,"22,23,24",N/A,NO,0,"Brechas, Fases por demanda",2307
-74.09506608,4.67206948,2789,635,2207,KR 69 X AC 64C,ENGATIVA,ACTROS,SENCILLA,SI,1990/07/05 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",18,18,4,"1,2,3,4,7,8",N/A,"21,22,23,24,33,34","721, 722, 724, 733","43, 44",0,Activación de sonoro,2307
-74.09823481,4.674322668,2790,657,2208,AK 70 X AC 64C,ENGATIVA,ACTROS,SENCILLA,SI,1990/07/05 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,4",N/A,"21,22,24,392 (Reg)",N/A,NO,0,N/A,2307
-74.09955433,4.67245799800003,2791,1363,2210,AK 70 X CL 63C,ENGATIVA,ACTROS,SENCILLA,SI,2015/12/01 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,4",N/A,"21,22,24,34",N/A,NO,0,N/A,2307
-74.06807141,4.64764926800001,2792,323,2216,KR 17 X CL 60,TEUSAQUILLO,ACTROS,SENCILLA,SI,1990/04/11 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,4",N/A,"24,32",N/A,NO,0,Brechas,2812
-74.07360856,4.64340423900001,2793,450,2217,TV 24 X DG 53C,TEUSAQUILLO,NO,DOBLE,NO,1990/07/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,12,2,3,N/A,"23,32,33",N/A,NO,0,"Conteo, Brechas",2811
-74.07374014,4.64308483299999,2794,453,2217,TV 24 X CL 53B,TEUSAQUILLO,C900,DOBLE,SI,1990/07/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,12,3,"2,3A,93A",N/A,"22,23A,52",N/A,"43A,44A",0,"Conteo, Brechas",2811
-74.06726063,4.64751887699998,2795,311,2218,KR 16 X CL 60,TEUSAQUILLO,ACTROS,SENCILLA,SI,1990/09/18 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"2,4",N/A,"22,24,32,34","722, 732, 734",NO,0,"Brechas, Activación de sonoro",2812
-74.11348125,4.67679435999997,2796,746,2221,TV 85 X CL 52A,ENGATIVA,C900,SENCILLA,SI,2004/08/27 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,4,"1,2,3,4,5",N/A,"22,23,31",N/A,NO,0,"Conteo, Brechas",2302
-74.11048036,4.67735986299999,2797,730,2222,KR 77A X AC 53,ENGATIVA,C900,SENCILLA,SI,1993/08/30 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,4,"1,3,4,7",N/A,"21,23,24,33,34",N/A,NO,0,"Conteo, Brechas, Fases por demanda",2302
-74.1038188,4.668252327,2798,696,2223,AK 70 X AC 53,ENGATIVA,ACTROS,SENCILLA,SI,1995/07/25 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,3,"1,2,3,4,13,91",N/A,"22,23,31,34",N/A,NO,0,"Conteo, Brechas",2302
